#options: 852x480 fps=30000/1001 timebase=1001/30000 bitdepth=8 cabac=0 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=15 lookahead_threads=3 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=0 weightp=0 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=2000 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:1134 out:1134 type:P dur:2 cpbdur:2 q:31.63 aq:27.86 tex:34206 mv:5380 misc:1582 imb:38 pmb:714 smb:868 d:- ref:0 ;
in:1135 out:1135 type:P dur:2 cpbdur:2 q:31.63 aq:27.98 tex:40405 mv:6136 misc:1547 imb:57 pmb:770 smb:793 d:- ref:0 ;
in:1136 out:1136 type:P dur:2 cpbdur:2 q:31.62 aq:27.81 tex:49762 mv:6503 misc:1591 imb:54 pmb:753 smb:813 d:- ref:0 ;
in:1137 out:1137 type:P dur:2 cpbdur:2 q:31.62 aq:27.62 tex:18962 mv:3328 misc:1406 imb:10 pmb:588 smb:1022 d:- ref:0 ;
in:1138 out:1138 type:P dur:2 cpbdur:2 q:31.60 aq:28.17 tex:31674 mv:4644 misc:1562 imb:31 pmb:686 smb:903 d:- ref:0 ;
in:1139 out:1139 type:P dur:2 cpbdur:2 q:31.60 aq:28.35 tex:68194 mv:7645 misc:1657 imb:54 pmb:889 smb:677 d:- ref:0 ;
in:1140 out:1140 type:P dur:2 cpbdur:2 q:31.60 aq:27.95 tex:23422 mv:3872 misc:1482 imb:11 pmb:646 smb:963 d:- ref:0 ;
in:1141 out:1141 type:P dur:2 cpbdur:2 q:31.58 aq:27.76 tex:55189 mv:7130 misc:1673 imb:75 pmb:798 smb:747 d:- ref:0 ;
in:1142 out:1142 type:P dur:2 cpbdur:2 q:31.57 aq:27.35 tex:27981 mv:3815 misc:1420 imb:22 pmb:613 smb:985 d:- ref:0 ;
in:1143 out:1143 type:P dur:2 cpbdur:2 q:31.55 aq:27.40 tex:30187 mv:5534 misc:1575 imb:26 pmb:778 smb:816 d:- ref:0 ;
in:1144 out:1144 type:P dur:2 cpbdur:2 q:31.53 aq:28.12 tex:27197 mv:3738 misc:1385 imb:15 pmb:608 smb:997 d:- ref:0 ;
in:1145 out:1145 type:P dur:2 cpbdur:2 q:31.52 aq:28.27 tex:38556 mv:5426 misc:1538 imb:43 pmb:728 smb:849 d:- ref:0 ;
in:1146 out:1146 type:P dur:2 cpbdur:2 q:31.51 aq:27.04 tex:76001 mv:7682 misc:1701 imb:77 pmb:974 smb:569 d:- ref:0 ;
in:1147 out:1147 type:P dur:2 cpbdur:2 q:31.51 aq:28.07 tex:15806 mv:2859 misc:1303 imb:14 pmb:483 smb:1123 d:- ref:0 ;
in:1148 out:1148 type:P dur:2 cpbdur:2 q:31.49 aq:27.09 tex:18511 mv:3057 misc:1240 imb:14 pmb:503 smb:1103 d:- ref:0 ;
in:1149 out:1149 type:P dur:2 cpbdur:2 q:31.48 aq:27.97 tex:55539 mv:7397 misc:1584 imb:58 pmb:803 smb:759 d:- ref:0 ;
in:1150 out:1150 type:P dur:2 cpbdur:2 q:31.47 aq:27.60 tex:44738 mv:6574 misc:1576 imb:53 pmb:794 smb:773 d:- ref:0 ;
in:1151 out:1151 type:P dur:2 cpbdur:2 q:31.46 aq:27.37 tex:17877 mv:3114 misc:1289 imb:17 pmb:508 smb:1095 d:- ref:0 ;
in:1152 out:1152 type:P dur:2 cpbdur:2 q:31.44 aq:27.86 tex:23305 mv:3634 misc:1269 imb:8 pmb:560 smb:1052 d:- ref:0 ;
in:1153 out:1153 type:P dur:2 cpbdur:2 q:31.43 aq:27.98 tex:27972 mv:4619 misc:1481 imb:22 pmb:673 smb:925 d:- ref:0 ;
in:1154 out:1154 type:P dur:2 cpbdur:2 q:31.42 aq:27.24 tex:98135 mv:9802 misc:1719 imb:90 pmb:1042 smb:488 d:- ref:0 ;
in:1155 out:1155 type:P dur:2 cpbdur:2 q:31.42 aq:27.66 tex:23606 mv:3609 misc:1425 imb:16 pmb:583 smb:1021 d:- ref:0 ;
in:1156 out:1156 type:P dur:2 cpbdur:2 q:31.41 aq:28.26 tex:31125 mv:4907 misc:1544 imb:29 pmb:701 smb:890 d:- ref:0 ;
in:1157 out:1157 type:P dur:2 cpbdur:2 q:31.40 aq:27.76 tex:17566 mv:3066 misc:1272 imb:13 pmb:518 smb:1089 d:- ref:0 ;
in:1158 out:1158 type:P dur:2 cpbdur:2 q:31.39 aq:27.73 tex:38636 mv:5495 misc:1397 imb:41 pmb:709 smb:870 d:- ref:0 ;
in:1159 out:1159 type:P dur:2 cpbdur:2 q:31.38 aq:27.40 tex:26954 mv:4122 misc:1404 imb:19 pmb:620 smb:981 d:- ref:0 ;
in:1160 out:1160 type:P dur:2 cpbdur:2 q:31.37 aq:27.54 tex:31367 mv:5020 misc:1493 imb:26 pmb:712 smb:882 d:- ref:0 ;
in:1161 out:1161 type:P dur:2 cpbdur:2 q:31.36 aq:27.52 tex:93635 mv:9770 misc:1723 imb:97 pmb:1014 smb:509 d:- ref:0 ;
in:1162 out:1162 type:P dur:2 cpbdur:2 q:31.37 aq:26.75 tex:30429 mv:3772 misc:1391 imb:19 pmb:618 smb:983 d:- ref:0 ;
in:1163 out:1163 type:P dur:2 cpbdur:2 q:31.35 aq:27.57 tex:21492 mv:3310 misc:1358 imb:18 pmb:538 smb:1064 d:- ref:0 ;
in:1164 out:1164 type:P dur:2 cpbdur:2 q:31.34 aq:27.15 tex:26424 mv:4327 misc:1425 imb:39 pmb:643 smb:938 d:- ref:0 ;
in:1165 out:1165 type:P dur:2 cpbdur:2 q:31.33 aq:26.57 tex:38044 mv:5600 misc:1484 imb:30 pmb:730 smb:860 d:- ref:0 ;
in:1166 out:1166 type:P dur:2 cpbdur:2 q:31.32 aq:27.04 tex:57917 mv:6763 misc:1616 imb:58 pmb:815 smb:747 d:- ref:0 ;
in:1167 out:1167 type:P dur:2 cpbdur:2 q:31.31 aq:26.47 tex:18283 mv:2901 misc:1264 imb:21 pmb:497 smb:1102 d:- ref:0 ;
in:1168 out:1168 type:P dur:2 cpbdur:2 q:31.30 aq:27.22 tex:28927 mv:4206 misc:1443 imb:32 pmb:620 smb:968 d:- ref:0 ;
in:1169 out:1169 type:P dur:2 cpbdur:2 q:31.30 aq:27.03 tex:75528 mv:7919 misc:1625 imb:68 pmb:893 smb:659 d:- ref:0 ;
in:1170 out:1170 type:P dur:2 cpbdur:2 q:31.30 aq:27.22 tex:25635 mv:3443 misc:1346 imb:24 pmb:585 smb:1011 d:- ref:0 ;
in:1171 out:1171 type:P dur:2 cpbdur:2 q:31.28 aq:26.95 tex:58584 mv:7383 misc:1729 imb:68 pmb:845 smb:707 d:- ref:0 ;
in:1172 out:1172 type:P dur:2 cpbdur:2 q:31.28 aq:27.36 tex:28283 mv:3338 misc:1355 imb:21 pmb:538 smb:1061 d:- ref:0 ;
in:1173 out:1173 type:P dur:2 cpbdur:2 q:31.26 aq:27.10 tex:35503 mv:5671 misc:1586 imb:40 pmb:757 smb:823 d:- ref:0 ;
in:1174 out:1174 type:P dur:2 cpbdur:2 q:31.25 aq:27.01 tex:25010 mv:3521 misc:1349 imb:22 pmb:559 smb:1039 d:- ref:0 ;
in:1175 out:1175 type:P dur:2 cpbdur:2 q:31.24 aq:27.79 tex:26676 mv:4136 misc:1468 imb:21 pmb:636 smb:963 d:- ref:0 ;
in:1176 out:1176 type:P dur:2 cpbdur:2 q:31.24 aq:27.19 tex:74226 mv:7542 misc:1632 imb:71 pmb:896 smb:653 d:- ref:0 ;
in:1177 out:1177 type:P dur:2 cpbdur:2 q:31.24 aq:27.16 tex:15635 mv:2719 misc:1318 imb:15 pmb:473 smb:1132 d:- ref:0 ;
in:1178 out:1178 type:P dur:2 cpbdur:2 q:31.22 aq:26.31 tex:20019 mv:2807 misc:1254 imb:24 pmb:483 smb:1113 d:- ref:0 ;
in:1179 out:1179 type:P dur:2 cpbdur:2 q:31.20 aq:27.52 tex:54867 mv:7467 misc:1666 imb:57 pmb:855 smb:708 d:- ref:0 ;
in:1180 out:1180 type:P dur:2 cpbdur:2 q:31.20 aq:27.27 tex:47202 mv:6861 misc:1545 imb:61 pmb:765 smb:794 d:- ref:0 ;
in:1181 out:1181 type:P dur:2 cpbdur:2 q:31.20 aq:28.01 tex:20599 mv:3300 misc:1253 imb:21 pmb:518 smb:1081 d:- ref:0 ;
in:1182 out:1182 type:P dur:2 cpbdur:2 q:31.18 aq:27.93 tex:26844 mv:4117 misc:1255 imb:19 pmb:585 smb:1016 d:- ref:0 ;
in:1183 out:1183 type:P dur:2 cpbdur:2 q:31.17 aq:27.45 tex:33761 mv:5176 misc:1487 imb:34 pmb:688 smb:898 d:- ref:0 ;
in:1184 out:1184 type:P dur:2 cpbdur:2 q:31.16 aq:26.85 tex:97790 mv:10334 misc:1708 imb:70 pmb:1064 smb:486 d:- ref:0 ;
in:1185 out:1185 type:P dur:2 cpbdur:2 q:31.17 aq:27.20 tex:25430 mv:4015 misc:1403 imb:17 pmb:577 smb:1026 d:- ref:0 ;
in:1186 out:1186 type:P dur:2 cpbdur:2 q:31.16 aq:28.47 tex:35297 mv:5406 misc:1537 imb:28 pmb:712 smb:880 d:- ref:0 ;
in:1187 out:1187 type:P dur:2 cpbdur:2 q:31.15 aq:27.80 tex:32164 mv:4245 misc:1231 imb:23 pmb:575 smb:1022 d:- ref:0 ;
in:1188 out:1188 type:P dur:2 cpbdur:2 q:31.14 aq:27.36 tex:41715 mv:6351 misc:1414 imb:42 pmb:725 smb:853 d:- ref:0 ;
in:1189 out:1189 type:P dur:2 cpbdur:2 q:31.13 aq:27.81 tex:38332 mv:5253 misc:1391 imb:21 pmb:661 smb:938 d:- ref:0 ;
in:1190 out:1190 type:P dur:2 cpbdur:2 q:31.12 aq:28.04 tex:30415 mv:5074 misc:1471 imb:33 pmb:662 smb:925 d:- ref:0 ;
in:1191 out:1191 type:P dur:2 cpbdur:2 q:31.12 aq:27.19 tex:94101 mv:10115 misc:1688 imb:93 pmb:1031 smb:496 d:- ref:0 ;
in:1192 out:1192 type:P dur:2 cpbdur:2 q:31.12 aq:27.42 tex:31443 mv:3873 misc:1388 imb:19 pmb:565 smb:1036 d:- ref:0 ;
in:1193 out:1193 type:P dur:2 cpbdur:2 q:31.10 aq:28.37 tex:26597 mv:3833 misc:1354 imb:25 pmb:553 smb:1042 d:- ref:0 ;
in:1194 out:1194 type:P dur:2 cpbdur:2 q:31.09 aq:27.62 tex:39087 mv:5436 misc:1517 imb:42 pmb:696 smb:882 d:- ref:0 ;
in:1195 out:1195 type:P dur:2 cpbdur:2 q:31.09 aq:27.81 tex:38188 mv:6308 misc:1480 imb:31 pmb:724 smb:865 d:- ref:0 ;
in:1196 out:1196 type:P dur:2 cpbdur:2 q:31.08 aq:27.80 tex:55298 mv:6903 misc:1615 imb:60 pmb:785 smb:775 d:- ref:0 ;
in:1197 out:1197 type:P dur:2 cpbdur:2 q:31.07 aq:27.79 tex:22096 mv:3477 misc:1243 imb:21 pmb:513 smb:1086 d:- ref:0 ;
in:1198 out:1198 type:P dur:2 cpbdur:2 q:31.06 aq:28.66 tex:20598 mv:3721 misc:1377 imb:16 pmb:535 smb:1069 d:- ref:0 ;
in:1199 out:1199 type:P dur:2 cpbdur:2 q:31.05 aq:28.95 tex:63912 mv:7472 misc:1568 imb:64 pmb:830 smb:726 d:- ref:0 ;
in:1200 out:1200 type:P dur:2 cpbdur:2 q:31.05 aq:27.67 tex:88085 mv:8464 misc:1787 imb:132 pmb:1254 smb:234 d:- ref:0 ;
in:1201 out:1201 type:P dur:2 cpbdur:2 q:31.05 aq:27.85 tex:59735 mv:8175 misc:1674 imb:83 pmb:845 smb:692 d:- ref:0 ;
in:1202 out:1202 type:P dur:2 cpbdur:2 q:31.04 aq:28.58 tex:24982 mv:3757 misc:1373 imb:19 pmb:541 smb:1060 d:- ref:0 ;
in:1203 out:1203 type:P dur:2 cpbdur:2 q:31.03 aq:28.59 tex:25621 mv:5338 misc:1489 imb:43 pmb:674 smb:903 d:- ref:0 ;
in:1204 out:1204 type:P dur:2 cpbdur:2 q:31.02 aq:27.56 tex:23201 mv:3863 misc:1328 imb:19 pmb:545 smb:1056 d:- ref:0 ;
in:1205 out:1205 type:P dur:2 cpbdur:2 q:31.01 aq:28.24 tex:27618 mv:5100 misc:1442 imb:34 pmb:616 smb:970 d:- ref:0 ;
in:1206 out:1206 type:P dur:2 cpbdur:2 q:31.01 aq:29.55 tex:51915 mv:7276 misc:1545 imb:80 pmb:768 smb:772 d:- ref:0 ;
in:1207 out:1207 type:P dur:2 cpbdur:2 q:31.01 aq:30.25 tex:19962 mv:3914 misc:1252 imb:55 pmb:462 smb:1103 d:- ref:0 ;
in:1208 out:1208 type:P dur:2 cpbdur:2 q:30.99 aq:31.12 tex:35470 mv:5602 misc:1328 imb:195 pmb:436 smb:989 d:- ref:0 ;
in:1209 out:1209 type:P dur:2 cpbdur:2 q:30.98 aq:31.28 tex:55693 mv:11140 misc:1615 imb:327 pmb:688 smb:605 d:- ref:0 ;
in:1210 out:1210 type:P dur:2 cpbdur:2 q:30.98 aq:30.70 tex:59538 mv:13447 misc:1527 imb:407 pmb:683 smb:530 d:- ref:0 ;
in:1211 out:1211 type:P dur:2 cpbdur:2 q:30.98 aq:30.28 tex:63707 mv:13091 misc:1562 imb:534 pmb:569 smb:517 d:- ref:0 ;
in:1212 out:1212 type:P dur:2 cpbdur:2 q:30.98 aq:28.92 tex:91214 mv:15356 misc:1662 imb:626 pmb:656 smb:338 d:- ref:0 ;
in:1213 out:1213 type:P dur:2 cpbdur:2 q:30.98 aq:26.80 tex:82784 mv:15913 misc:1703 imb:621 pmb:717 smb:282 d:- ref:0 ;
in:1214 out:1214 type:P dur:2 cpbdur:2 q:30.99 aq:27.29 tex:77731 mv:15728 misc:1701 imb:426 pmb:816 smb:378 d:- ref:0 ;
in:1215 out:1215 type:P dur:2 cpbdur:2 q:31.00 aq:26.76 tex:53832 mv:12422 misc:1738 imb:255 pmb:836 smb:529 d:- ref:0 ;
in:1216 out:1216 type:P dur:2 cpbdur:2 q:31.00 aq:27.07 tex:44483 mv:11475 misc:1698 imb:169 pmb:859 smb:592 d:- ref:0 ;
in:1217 out:1217 type:P dur:2 cpbdur:2 q:31.00 aq:26.72 tex:34028 mv:10885 misc:1695 imb:144 pmb:871 smb:605 d:- ref:0 ;
in:1218 out:1218 type:P dur:2 cpbdur:2 q:30.99 aq:26.23 tex:35531 mv:10971 misc:1650 imb:147 pmb:843 smb:630 d:- ref:0 ;
in:1219 out:1219 type:P dur:2 cpbdur:2 q:30.98 aq:26.50 tex:31818 mv:10389 misc:1697 imb:156 pmb:831 smb:633 d:- ref:0 ;
in:1220 out:1220 type:P dur:2 cpbdur:2 q:30.97 aq:26.54 tex:31022 mv:9753 misc:1665 imb:125 pmb:811 smb:684 d:- ref:0 ;
in:1221 out:1221 type:P dur:2 cpbdur:2 q:30.96 aq:26.45 tex:21825 mv:8951 misc:1704 imb:116 pmb:785 smb:719 d:- ref:0 ;
in:1222 out:1222 type:P dur:2 cpbdur:2 q:30.94 aq:26.27 tex:23921 mv:9016 misc:1711 imb:119 pmb:784 smb:717 d:- ref:0 ;
in:1223 out:1223 type:P dur:2 cpbdur:2 q:30.94 aq:25.99 tex:22144 mv:9154 misc:1710 imb:116 pmb:822 smb:682 d:- ref:0 ;
in:1224 out:1224 type:P dur:2 cpbdur:2 q:30.93 aq:26.05 tex:25267 mv:9311 misc:1694 imb:127 pmb:849 smb:644 d:- ref:0 ;
in:1225 out:1225 type:P dur:2 cpbdur:2 q:30.93 aq:26.30 tex:20317 mv:8742 misc:1701 imb:100 pmb:810 smb:710 d:- ref:0 ;
in:1226 out:1226 type:P dur:2 cpbdur:2 q:30.92 aq:26.05 tex:21136 mv:8583 misc:1697 imb:103 pmb:811 smb:706 d:- ref:0 ;
in:1227 out:1227 type:P dur:2 cpbdur:2 q:30.93 aq:26.07 tex:18942 mv:7959 misc:1699 imb:101 pmb:781 smb:738 d:- ref:0 ;
in:1228 out:1228 type:P dur:2 cpbdur:2 q:30.93 aq:25.76 tex:21464 mv:8496 misc:1736 imb:134 pmb:820 smb:666 d:- ref:0 ;
in:1229 out:1229 type:P dur:2 cpbdur:2 q:30.93 aq:26.13 tex:15837 mv:6899 misc:1624 imb:74 pmb:745 smb:801 d:- ref:0 ;
in:1230 out:1230 type:P dur:2 cpbdur:2 q:30.93 aq:26.22 tex:16325 mv:7341 misc:1662 imb:88 pmb:761 smb:771 d:- ref:0 ;
in:1231 out:1231 type:P dur:2 cpbdur:2 q:30.92 aq:26.09 tex:15391 mv:6876 misc:1661 imb:91 pmb:716 smb:813 d:- ref:0 ;
in:1232 out:1232 type:P dur:2 cpbdur:2 q:30.90 aq:26.24 tex:21090 mv:7961 misc:1677 imb:117 pmb:773 smb:730 d:- ref:0 ;
in:1233 out:1233 type:P dur:2 cpbdur:2 q:30.89 aq:25.97 tex:37731 mv:8592 misc:1717 imb:128 pmb:788 smb:704 d:- ref:0 ;
in:1234 out:1234 type:P dur:2 cpbdur:2 q:30.89 aq:25.86 tex:19857 mv:8935 misc:1688 imb:146 pmb:823 smb:651 d:- ref:0 ;
in:1235 out:1235 type:P dur:2 cpbdur:2 q:30.87 aq:25.90 tex:19140 mv:9004 misc:1712 imb:203 pmb:760 smb:657 d:- ref:0 ;
in:1236 out:1236 type:P dur:2 cpbdur:2 q:30.86 aq:26.04 tex:25031 mv:10229 misc:1740 imb:236 pmb:849 smb:535 d:- ref:0 ;
in:1237 out:1237 type:P dur:2 cpbdur:2 q:30.84 aq:26.00 tex:24092 mv:10250 misc:1746 imb:256 pmb:850 smb:514 d:- ref:0 ;
in:1238 out:1238 type:P dur:2 cpbdur:2 q:30.82 aq:26.16 tex:26995 mv:10454 misc:1727 imb:254 pmb:868 smb:498 d:- ref:0 ;
in:1239 out:1239 type:P dur:2 cpbdur:2 q:30.81 aq:26.40 tex:25544 mv:10253 misc:1731 imb:281 pmb:825 smb:514 d:- ref:0 ;
in:1240 out:1240 type:P dur:2 cpbdur:2 q:30.79 aq:26.15 tex:31092 mv:10287 misc:1685 imb:268 pmb:817 smb:535 d:- ref:0 ;
in:1241 out:1241 type:P dur:2 cpbdur:2 q:30.77 aq:26.62 tex:32214 mv:10457 misc:1705 imb:278 pmb:787 smb:555 d:- ref:0 ;
in:1242 out:1242 type:P dur:2 cpbdur:2 q:30.75 aq:26.70 tex:30714 mv:11046 misc:1640 imb:292 pmb:810 smb:518 d:- ref:0 ;
in:1243 out:1243 type:P dur:2 cpbdur:2 q:30.73 aq:26.31 tex:29151 mv:11597 misc:1764 imb:350 pmb:817 smb:453 d:- ref:0 ;
in:1244 out:1244 type:P dur:2 cpbdur:2 q:30.71 aq:26.38 tex:29629 mv:10935 misc:1708 imb:302 pmb:783 smb:535 d:- ref:0 ;
in:1245 out:1245 type:P dur:2 cpbdur:2 q:30.69 aq:26.86 tex:29731 mv:12338 misc:1755 imb:493 pmb:706 smb:421 d:- ref:0 ;
in:1246 out:1246 type:P dur:2 cpbdur:2 q:30.68 aq:27.37 tex:35526 mv:13984 misc:1794 imb:601 pmb:748 smb:271 d:- ref:0 ;
in:1247 out:1247 type:P dur:2 cpbdur:2 q:30.66 aq:27.86 tex:76330 mv:18558 misc:1696 imb:985 pmb:610 smb:25 d:- ref:0 ;
in:1248 out:1248 type:P dur:2 cpbdur:2 q:30.65 aq:27.65 tex:69624 mv:19013 misc:1691 imb:994 pmb:613 smb:13 d:- ref:0 ;
in:1249 out:1249 type:P dur:2 cpbdur:2 q:30.64 aq:27.57 tex:61409 mv:18767 misc:1688 imb:1064 pmb:515 smb:41 d:- ref:0 ;
in:1250 out:1250 type:I dur:2 cpbdur:2 q:27.94 aq:24.64 tex:60809 mv:30009 misc:70 imb:1620 pmb:0 smb:0 d:- ref:;
in:1251 out:1251 type:P dur:2 cpbdur:2 q:30.63 aq:26.67 tex:42088 mv:16525 misc:1691 imb:1169 pmb:417 smb:34 d:- ref:0 ;
in:1252 out:1252 type:P dur:2 cpbdur:2 q:30.62 aq:25.35 tex:38487 mv:16496 misc:1689 imb:1360 pmb:258 smb:2 d:- ref:0 ;
in:1253 out:1253 type:P dur:2 cpbdur:2 q:30.61 aq:24.70 tex:25414 mv:15035 misc:1631 imb:1096 pmb:313 smb:211 d:- ref:0 ;
in:1254 out:1254 type:P dur:2 cpbdur:2 q:30.59 aq:24.79 tex:38994 mv:15929 misc:1685 imb:1455 pmb:165 smb:0 d:- ref:0 ;
in:1255 out:1255 type:P dur:2 cpbdur:2 q:30.59 aq:23.97 tex:14589 mv:9509 misc:1374 imb:926 pmb:127 smb:567 d:- ref:0 ;
in:1256 out:1256 type:P dur:2 cpbdur:2 q:30.57 aq:24.09 tex:47805 mv:15530 misc:1697 imb:1493 pmb:108 smb:19 d:- ref:0 ;
in:1257 out:1257 type:P dur:2 cpbdur:2 q:30.57 aq:24.58 tex:15277 mv:8376 misc:1307 imb:758 pmb:146 smb:716 d:- ref:0 ;
in:1258 out:1258 type:P dur:2 cpbdur:2 q:30.55 aq:23.04 tex:48606 mv:17294 misc:1700 imb:1244 pmb:344 smb:32 d:- ref:0 ;
in:1259 out:1259 type:P dur:2 cpbdur:2 q:30.55 aq:25.63 tex:591 mv:306 misc:447 imb:17 pmb:40 smb:1563 d:- ref:0 ;
in:1260 out:1260 type:P dur:2 cpbdur:2 q:30.53 aq:23.30 tex:38727 mv:16403 misc:1702 imb:1129 pmb:407 smb:84 d:- ref:0 ;
in:1261 out:1261 type:P dur:2 cpbdur:2 q:30.53 aq:24.98 tex:265 mv:198 misc:297 imb:3 pmb:34 smb:1583 d:- ref:0 ;
in:1262 out:1262 type:P dur:2 cpbdur:2 q:30.53 aq:23.83 tex:39233 mv:16521 misc:1702 imb:988 pmb:509 smb:123 d:- ref:0 ;
in:1263 out:1263 type:P dur:2 cpbdur:2 q:30.54 aq:26.16 tex:252 mv:213 misc:311 imb:1 pmb:39 smb:1580 d:- ref:0 ;
in:1264 out:1264 type:P dur:2 cpbdur:2 q:30.54 aq:23.49 tex:41713 mv:17461 misc:1730 imb:973 pmb:559 smb:88 d:- ref:0 ;
in:1265 out:1265 type:P dur:2 cpbdur:2 q:30.54 aq:25.59 tex:246 mv:79 misc:267 imb:1 pmb:17 smb:1602 d:- ref:0 ;
in:1266 out:1266 type:P dur:2 cpbdur:2 q:30.53 aq:23.99 tex:38678 mv:16441 misc:1721 imb:892 pmb:567 smb:161 d:- ref:0 ;
in:1267 out:1267 type:P dur:2 cpbdur:2 q:30.54 aq:27.17 tex:413 mv:121 misc:330 imb:0 pmb:27 smb:1593 d:- ref:0 ;
in:1268 out:1268 type:P dur:2 cpbdur:2 q:30.52 aq:23.90 tex:53657 mv:17133 misc:1730 imb:902 pmb:567 smb:151 d:- ref:0 ;
in:1269 out:1269 type:P dur:2 cpbdur:2 q:30.53 aq:25.60 tex:281 mv:72 misc:295 imb:0 pmb:20 smb:1600 d:- ref:0 ;
in:1270 out:1270 type:P dur:2 cpbdur:2 q:30.51 aq:24.44 tex:53076 mv:16772 misc:1720 imb:911 pmb:560 smb:149 d:- ref:0 ;
in:1271 out:1271 type:P dur:2 cpbdur:2 q:30.51 aq:27.72 tex:458 mv:198 misc:360 imb:5 pmb:32 smb:1583 d:- ref:0 ;
in:1272 out:1272 type:P dur:2 cpbdur:2 q:30.49 aq:24.43 tex:84604 mv:16484 misc:1712 imb:962 pmb:482 smb:176 d:- ref:0 ;
in:1273 out:1273 type:P dur:2 cpbdur:2 q:30.50 aq:26.98 tex:680 mv:162 misc:382 imb:2 pmb:38 smb:1580 d:- ref:0 ;
in:1274 out:1274 type:P dur:2 cpbdur:2 q:30.48 aq:24.93 tex:100929 mv:16632 misc:1711 imb:880 pmb:554 smb:186 d:- ref:0 ;
in:1275 out:1275 type:P dur:2 cpbdur:2 q:30.48 aq:26.52 tex:1144 mv:366 misc:594 imb:4 pmb:78 smb:1538 d:- ref:0 ;
in:1276 out:1276 type:P dur:2 cpbdur:2 q:30.45 aq:24.86 tex:86185 mv:17165 misc:1706 imb:723 pmb:735 smb:162 d:- ref:0 ;
in:1277 out:1277 type:P dur:2 cpbdur:2 q:30.45 aq:26.82 tex:1740 mv:369 misc:619 imb:1 pmb:89 smb:1530 d:- ref:0 ;
in:1278 out:1278 type:P dur:2 cpbdur:2 q:30.42 aq:24.89 tex:79120 mv:16307 misc:1725 imb:558 pmb:845 smb:217 d:- ref:0 ;
in:1279 out:1279 type:P dur:2 cpbdur:2 q:30.41 aq:27.94 tex:1127 mv:383 misc:610 imb:1 pmb:85 smb:1534 d:- ref:0 ;
in:1280 out:1280 type:P dur:2 cpbdur:2 q:30.38 aq:24.98 tex:53767 mv:15138 misc:1719 imb:494 pmb:842 smb:284 d:- ref:0 ;
in:1281 out:1281 type:P dur:2 cpbdur:2 q:30.37 aq:27.84 tex:1120 mv:305 misc:583 imb:2 pmb:65 smb:1553 d:- ref:0 ;
in:1282 out:1282 type:P dur:2 cpbdur:2 q:30.35 aq:25.25 tex:71148 mv:16249 misc:1707 imb:624 pmb:755 smb:241 d:- ref:0 ;
in:1283 out:1283 type:P dur:2 cpbdur:2 q:30.34 aq:28.15 tex:1110 mv:361 misc:609 imb:1 pmb:81 smb:1538 d:- ref:0 ;
in:1284 out:1284 type:P dur:2 cpbdur:2 q:30.31 aq:24.71 tex:57479 mv:15841 misc:1720 imb:605 pmb:811 smb:204 d:- ref:0 ;
in:1285 out:1285 type:P dur:2 cpbdur:2 q:30.31 aq:27.77 tex:918 mv:281 misc:553 imb:2 pmb:59 smb:1559 d:- ref:0 ;
in:1286 out:1286 type:P dur:2 cpbdur:2 q:30.28 aq:24.72 tex:63155 mv:15174 misc:1727 imb:603 pmb:760 smb:257 d:- ref:0 ;
in:1287 out:1287 type:P dur:2 cpbdur:2 q:30.29 aq:25.71 tex:936 mv:300 misc:508 imb:3 pmb:62 smb:1555 d:- ref:0 ;
in:1288 out:1288 type:P dur:2 cpbdur:2 q:30.26 aq:24.19 tex:55250 mv:14512 misc:1742 imb:512 pmb:776 smb:332 d:- ref:0 ;
in:1289 out:1289 type:P dur:2 cpbdur:2 q:30.28 aq:26.14 tex:1317 mv:315 misc:544 imb:4 pmb:69 smb:1547 d:- ref:0 ;
in:1290 out:1290 type:P dur:2 cpbdur:2 q:30.26 aq:24.74 tex:25510 mv:10088 misc:1746 imb:296 pmb:752 smb:572 d:- ref:0 ;
in:1291 out:1291 type:P dur:2 cpbdur:2 q:30.28 aq:26.75 tex:368 mv:258 misc:430 imb:2 pmb:40 smb:1578 d:- ref:0 ;
in:1292 out:1292 type:P dur:2 cpbdur:2 q:30.26 aq:24.95 tex:23511 mv:10054 misc:1731 imb:263 pmb:750 smb:607 d:- ref:0 ;
in:1293 out:1293 type:P dur:2 cpbdur:2 q:30.27 aq:27.35 tex:501 mv:201 misc:402 imb:1 pmb:41 smb:1578 d:- ref:0 ;
in:1294 out:1294 type:P dur:2 cpbdur:2 q:30.25 aq:26.63 tex:21322 mv:7788 misc:1554 imb:253 pmb:494 smb:873 d:- ref:0 ;
in:1295 out:1295 type:P dur:2 cpbdur:2 q:30.25 aq:24.12 tex:20156 mv:4764 misc:904 imb:433 pmb:58 smb:1129 d:- ref:0 ;
